Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Dominica,55,Total population,4104,1987,72.37,E,
Dominica,55,Total population,4104,1992,70.97,E,
Dominica,55,Total population,4104,1997,70.75,E,
Dominica,55,Total population,4104,2002,69.82,E,
Dominica,55,Total population,4104,2007,70.95,E,
Dominica,55,Total population,4104,2012,72.04,E,
Dominica,55,Total population,4104,2017,73.92,E,
Dominican Republic,56,Total population,4104,1962,3521,E,
Dominican Republic,56,Total population,4104,1967,4125,E,
Dominican Republic,56,Total population,4104,1972,4760,E,
Dominican Republic,56,Total population,4104,1977,5412,E,
Dominican Republic,56,Total population,4104,1982,6079,E,
Dominican Republic,56,Total population,4104,1987,6765,E,
Dominican Republic,56,Total population,4104,1992,7469,E,
Dominican Republic,56,Total population,4104,1997,8163,E,
Dominican Republic,56,Total population,4104,2002,8832,E,
Dominican Republic,56,Total population,4104,2007,9504,E,
Dominican Republic,56,Total population,4104,2012,10155,E,
Dominican Republic,56,Total population,4104,2017,10767,E,
Ecuador,58,Total population,4104,1962,4813,E,
Ecuador,58,Total population,4104,1967,5566,E,
Ecuador,58,Total population,4104,1972,6429,E,
Ecuador,58,Total population,4104,1977,7374,E,
Ecuador,58,Total population,4104,1982,8393,E,
Ecuador,58,Total population,4104,1987,9504,E,
Ecuador,58,Total population,4104,1992,10706,E,
Ecuador,58,Total population,4104,1997,11925,E,
Ecuador,58,Total population,4104,2002,13072,E,
Ecuador,58,Total population,4104,2007,14205,E,
Ecuador,58,Total population,4104,2012,15420,E,
Ecuador,58,Total population,4104,2017,16625,E,
Egypt,59,Total population,4104,1962,28506,E,
Egypt,59,Total population,4104,1967,32534,E,
Egypt,59,Total population,4104,1972,36674,E,
Egypt,59,Total population,4104,1977,41026,E,
Egypt,59,Total population,4104,1982,46380,E,
Egypt,59,Total population,4104,1987,53066,E,
Egypt,59,Total population,4104,1992,60036,E,
Egypt,59,Total population,4104,1997,66151,E,
Egypt,59,Total population,4104,2002,72590,E,
Egypt,59,Total population,4104,2007,79537,E,
Egypt,59,Total population,4104,2012,87813,E,
Egypt,59,Total population,4104,2017,97553,E,
El Salvador,60,Total population,4104,1962,2928,E,
El Salvador,60,Total population,4104,1967,3384,E,
El Salvador,60,Total population,4104,1972,3862,E,
El Salvador,60,Total population,4104,1977,4330,E,
El Salvador,60,Total population,4104,1982,4726,E,
El Salvador,60,Total population,4104,1987,5054,E,
El Salvador,60,Total population,4104,1992,5400,E,
El Salvador,60,Total population,4104,1997,5728,E,
El Salvador,60,Total population,4104,2002,5940,E,
El Salvador,60,Total population,4104,2007,6083,E,
El Salvador,60,Total population,4104,2012,6221,E,
El Salvador,60,Total population,4104,2017,6378,E,
Equatorial Guinea,61,Total population,4104,1962,262.6,E,
Equatorial Guinea,61,Total population,4104,1967,293.4,E,
Equatorial Guinea,61,Total population,4104,1972,292.6,E,
Equatorial Guinea,61,Total population,4104,1977,246.7,E,
Equatorial Guinea,61,Total population,4104,1982,290.6,E,
Equatorial Guinea,61,Total population,4104,1987,390.2,E,
Equatorial Guinea,61,Total population,4104,1992,455.1,E,
Equatorial Guinea,61,Total population,4104,1997,544.6,E,
Equatorial Guinea,61,Total population,4104,2002,666.4,E,
Equatorial Guinea,61,Total population,4104,2007,829.3,E,
Equatorial Guinea,61,Total population,4104,2012,1039,E,
Equatorial Guinea,61,Total population,4104,2017,1268,E,
Eritrea,178,Total population,4104,1997,3161,E,
Eritrea,178,Total population,4104,2002,3615,E,
Eritrea,178,Total population,4104,2007,4153,E,
Eritrea,178,Total population,4104,2012,4561,E,
Eritrea,178,Total population,4104,2017,5069,E,
Estonia,63,Total population,4104,1992,1521,E,
Estonia,63,Total population,4104,1997,1410,E,
Estonia,63,Total population,4104,2002,1383,E,
Estonia,63,Total population,4104,2007,1344,E,
Estonia,63,Total population,4104,2012,1325,E,
Estonia,63,Total population,4104,2017,1310,E,
Eswatini,209,Total population,4104,1962,365.6,E,
Eswatini,209,Total population,4104,1967,411.4,E,
Eswatini,209,Total population,4104,1972,472.2,E,
Eswatini,209,Total population,4104,1977,550.1,E,
Eswatini,209,Total population,4104,1982,639.2,E,
Eswatini,209,Total population,4104,1987,766.7,E,
Eswatini,209,Total population,4104,1992,906,E,
Eswatini,209,Total population,4104,1997,1004,E,
Eswatini,209,Total population,4104,2002,1081,E,
Eswatini,209,Total population,4104,2007,1138,E,
Eswatini,209,Total population,4104,2012,1248,E,
Eswatini,209,Total population,4104,2017,1367,E,
Ethiopia,238,Total population,4104,1997,60976,E,
Ethiopia,238,Total population,4104,2002,70497,E,
Ethiopia,238,Total population,4104,2007,81000,E,
Ethiopia,238,Total population,4104,2012,92444,E,
Ethiopia,238,Total population,4104,2017,104957,E,
Faroe Islands,64,Total population,4104,1962,35.57,E,
Faroe Islands,64,Total population,4104,1967,37.77,E,
Faroe Islands,64,Total population,4104,1972,40.01,E,
Faroe Islands,64,Total population,4104,1977,42.28,E,
Faroe Islands,64,Total population,4104,1982,44.31,E,
Faroe Islands,64,Total population,4104,1987,46.62,E,
Faroe Islands,64,Total population,4104,1992,47.1,E,
Faroe Islands,64,Total population,4104,1997,46.25,E,
Faroe Islands,64,Total population,4104,2002,47.77,E,
Faroe Islands,64,Total population,4104,2007,48.45,E,
Faroe Islands,64,Total population,4104,2012,48.67,E,
Faroe Islands,64,Total population,4104,2017,49.29,E,
Fiji,66,Total population,4104,1962,421.6,E,
Fiji,66,Total population,4104,1967,487.9,E,
Fiji,66,Total population,4104,1972,542.8,E,
Fiji,66,Total population,4104,1977,598.3,E,
Fiji,66,Total population,4104,1982,668.2,E,
Fiji,66,Total population,4104,1987,721.7,E,
Fiji,66,Total population,4104,1992,744.5,E,
Fiji,66,Total population,4104,1997,792.9,E,
Fiji,66,Total population,4104,2002,815.7,E,
Fiji,66,Total population,4104,2007,834.8,E,
Fiji,66,Total population,4104,2012,873.6,E,
Fiji,66,Total population,4104,2017,905.5,E,
Finland,67,Total population,4104,1962,4499,E,
Finland,67,Total population,4104,1967,4589,E,
Finland,67,Total population,4104,1972,4651,E,
Finland,67,Total population,4104,1977,4747,E,
Finland,67,Total population,4104,1982,4835,E,
Finland,67,Total population,4104,1987,4946,E,
Finland,67,Total population,4104,1992,5045,E,
Finland,67,Total population,4104,1997,5152,E,
Finland,67,Total population,4104,2002,5213,E,
Finland,67,Total population,4104,2007,5298,E,
Finland,67,Total population,4104,2012,5413,E,
Finland,67,Total population,4104,2017,5523,E,
France,68,Total population,4104,1962,47121,E,
France,68,Total population,4104,1967,49792,E,
France,68,Total population,4104,1972,51740,E,
France,68,Total population,4104,1977,53516,E,
France,68,Total population,4104,1982,54548,E,
France,68,Total population,4104,1987,56025,E,
France,68,Total population,4104,1992,57497,E,
France,68,Total population,4104,1997,58763,E,
France,68,Total population,4104,2002,60225,E,
France,68,Total population,4104,2007,61961,E,
France,68,Total population,4104,2012,63640,E,
France,68,Total population,4104,2017,64980,E,
Gabon,74,Total population,4104,1962,509.8,E,
Gabon,74,Total population,4104,1967,553.8,E,
Gabon,74,Total population,4104,1972,613.1,E,
Gabon,74,Total population,4104,1977,678.8,E,
Gabon,74,Total population,4104,1982,766.9,E,
Gabon,74,Total population,4104,1987,876.9,E,
Gabon,74,Total population,4104,1992,1005,E,
Gabon,74,Total population,4104,1997,1142,E,
Gabon,74,Total population,4104,2002,1294,E,
Gabon,74,Total population,4104,2007,1489,E,
Gabon,74,Total population,4104,2012,1757,E,
Gabon,74,Total population,4104,2017,2025,E,
Gambia,75,Total population,4104,1962,383.5,E,
Gambia,75,Total population,4104,1967,416.3,E,
Gambia,75,Total population,4104,1972,474.5,E,
Gambia,75,Total population,4104,1977,551.8,E,
Gambia,75,Total population,4104,1982,648.2,E,
Gambia,75,Total population,4104,1987,804.1,E,
Gambia,75,Total population,4104,1992,979.7,E,
Gambia,75,Total population,4104,1997,1128,E,
Gambia,75,Total population,4104,2002,1311,E,
Gambia,75,Total population,4104,2007,1539,E,
Gambia,75,Total population,4104,2012,1802,E,
Gambia,75,Total population,4104,2017,2101,E,
Georgia,73,Total population,4104,1992,5298,E,
Georgia,73,Total population,4104,1997,4881,E,
Georgia,73,Total population,4104,2002,4625,E,
Georgia,73,Total population,4104,2007,4391,E,
Georgia,73,Total population,4104,2012,4108,E,
Georgia,73,Total population,4104,2017,3912,E,
Germany,79,Total population,4104,1962,74489,E,
Germany,79,Total population,4104,1967,77353,E,
Germany,79,Total population,4104,1972,78902,E,
Germany,79,Total population,4104,1977,78702,E,
Germany,79,Total population,4104,1982,77945,E,
Germany,79,Total population,4104,1987,78054,E,
Germany,79,Total population,4104,1992,80046,E,
Germany,79,Total population,4104,1997,81500,E,
Germany,79,Total population,4104,2002,81612,E,
Germany,79,Total population,4104,2007,81344,E,
Germany,79,Total population,4104,2012,81066,E,
Germany,79,Total population,4104,2017,82114,E,
Ghana,81,Total population,4104,1962,7085,E,
Ghana,81,Total population,4104,1967,8057,E,
Ghana,81,Total population,4104,1972,9084,E,
Ghana,81,Total population,4104,1977,10190,E,
Ghana,81,Total population,4104,1982,11488,E,
Ghana,81,Total population,4104,1987,13481,E,
Ghana,81,Total population,4104,1992,15464,E,
Ghana,81,Total population,4104,1997,17609,E,
Ghana,81,Total population,4104,2002,19925,E,
Ghana,81,Total population,4104,2007,22700,E,
Ghana,81,Total population,4104,2012,25733,E,
Ghana,81,Total population,4104,2017,28834,E,
Greece,84,Total population,4104,1962,8348,E,
Greece,84,Total population,4104,1967,8525,E,
Greece,84,Total population,4104,1972,8770,E,
Greece,84,Total population,4104,1977,9255,E,
Greece,84,Total population,4104,1982,9804,E,
Greece,84,Total population,4104,1987,10068,E,
Greece,84,Total population,4104,1992,10451,E,
Greece,84,Total population,4104,1997,10961,E,
Greece,84,Total population,4104,2002,11217,E,
Greece,84,Total population,4104,2007,11381,E,
Greece,84,Total population,4104,2012,11378,E,
Greece,84,Total population,4104,2017,11160,E,
Grenada,86,Total population,4104,1962,92.42,E,
Grenada,86,Total population,4104,1967,94.96,E,
Grenada,86,Total population,4104,1972,93.93,E,
Grenada,86,Total population,4104,1977,90.18,E,
Grenada,86,Total population,4104,1982,93.09,E,
Grenada,86,Total population,4104,1987,99.38,E,
Grenada,86,Total population,4104,1992,97.2,E,
Grenada,86,Total population,4104,1997,101.1,E,
Grenada,86,Total population,4104,2002,102.1,E,
Grenada,86,Total population,4104,2007,103.6,E,
Grenada,86,Total population,4104,2012,105.5,E,
Grenada,86,Total population,4104,2017,107.8,E,
Guatemala,89,Total population,4104,1962,4464,E,
Guatemala,89,Total population,4104,1967,5161,E,
Guatemala,89,Total population,4104,1972,5942,E,
Guatemala,89,Total population,4104,1977,6766,E,
Guatemala,89,Total population,4104,1982,7655,E,
Guatemala,89,Total population,4104,1987,8639,E,
Guatemala,89,Total population,4104,1992,9709,E,
Guatemala,89,Total population,4104,1997,10888,E,
Guatemala,89,Total population,4104,2002,12209,E,
Guatemala,89,Total population,4104,2007,13700,E,
Guatemala,89,Total population,4104,2012,15271,E,
Guatemala,89,Total population,4104,2017,16914,E,
Guinea,90,Total population,4104,1962,3691,E,
Guinea,90,Total population,4104,1967,4023,E,
Guinea,90,Total population,4104,1972,4298,E,
Guinea,90,Total population,4104,1977,4398,E,
Guinea,90,Total population,4104,1982,4691,E,
Guinea,90,Total population,4104,1987,5381,E,
Guinea,90,Total population,4104,1992,6759,E,
Guinea,90,Total population,4104,1997,8338,E,
Guinea,90,Total population,4104,2002,9137,E,
Guinea,90,Total population,4104,2007,10097,E,
Guinea,90,Total population,4104,2012,11281,E,
Guinea,90,Total population,4104,2017,12717,E,
Guinea-Bissau,175,Total population,4104,1962,630,E,
Guinea-Bissau,175,Total population,4104,1967,673.5,E,
Guinea-Bissau,175,Total population,4104,1972,741.5,E,
Guinea-Bissau,175,Total population,4104,1977,786.8,E,
Guinea-Bissau,175,Total population,4104,1982,832.7,E,
Guinea-Bissau,175,Total population,4104,1987,943.6,E,
Guinea-Bissau,175,Total population,4104,1992,1063,E,
Guinea-Bissau,175,Total population,4104,1997,1180,E,
Guinea-Bissau,175,Total population,4104,2002,1294,E,
Guinea-Bissau,175,Total population,4104,2007,1446,E,
Guinea-Bissau,175,Total population,4104,2012,1638,E,
Guinea-Bissau,175,Total population,4104,2017,1861,E,
Guyana,91,Total population,4104,1962,606.3,E,
Guyana,91,Total population,4104,1967,675.9,E,
Guyana,91,Total population,4104,1972,721.9,E,
Guyana,91,Total population,4104,1977,762.4,E,
Guyana,91,Total population,4104,1982,781.2,E,
Guyana,91,Total population,4104,1987,757.5,E,
Guyana,91,Total population,4104,1992,748.1,E,
Guyana,91,Total population,4104,1997,760.5,E,
Guyana,91,Total population,4104,2002,751.9,E,
Guyana,91,Total population,4104,2007,747.9,E,
Guyana,91,Total population,4104,2012,753.1,E,
Guyana,91,Total population,4104,2017,777.9,E,
Haiti,93,Total population,4104,1962,4023,E,
Haiti,93,Total population,4104,1967,4446,E,
Haiti,93,Total population,4104,1972,4877,E,
Haiti,93,Total population,4104,1977,5341,E,
Haiti,93,Total population,4104,1982,5955,E,
Haiti,93,Total population,4104,1987,6671,E,
Haiti,93,Total population,4104,1992,7387,E,
Haiti,93,Total population,4104,1997,8112,E,
Haiti,93,Total population,4104,2002,8835,E,
Haiti,93,Total population,4104,2007,9557,E,
Haiti,93,Total population,4104,2012,10289,E,
Haiti,93,Total population,4104,2017,10981,E,
Holy See,94,Total population,4104,1962,0.898,E,
Holy See,94,Total population,4104,1967,0.766,E,
Holy See,94,Total population,4104,1972,0.657,E,
Holy See,94,Total population,4104,1977,0.737,E,
Holy See,94,Total population,4104,1982,0.729,E,
Holy See,94,Total population,4104,1987,0.759,E,
Holy See,94,Total population,4104,1992,0.779,E,
Holy See,94,Total population,4104,1997,0.782,E,
Holy See,94,Total population,4104,2002,0.792,E,
Holy See,94,Total population,4104,2007,0.796,E,
Holy See,94,Total population,4104,2012,0.804,E,
Holy See,94,Total population,4104,2017,0.792,E,
Honduras,95,Total population,4104,1962,2156,E,
Honduras,95,Total population,4104,1967,2486,E,
Honduras,95,Total population,4104,1972,2882,E,
Honduras,95,Total population,4104,1977,3353,E,
Honduras,95,Total population,4104,1982,3911,E,
Honduras,95,Total population,4104,1987,4542,E,
Honduras,95,Total population,4104,1992,5248,E,
Honduras,95,Total population,4104,1997,6029,E,
Honduras,95,Total population,4104,2002,6863,E,
Honduras,95,Total population,4104,2007,7708,E,
Honduras,95,Total population,4104,2012,8506,E,
Honduras,95,Total population,4104,2017,9265,E,
Hungary,97,Total population,4104,1962,10063,E,
Hungary,97,Total population,4104,1967,10249,E,
Hungary,97,Total population,4104,1972,10426,E,
Hungary,97,Total population,4104,1977,10637,E,
Hungary,97,Total population,4104,1982,10716,E,
Hungary,97,Total population,4104,1987,10475,E,
Hungary,97,Total population,4104,1992,10359,E,
Hungary,97,Total population,4104,1997,10309,E,
Hungary,97,Total population,4104,2002,10168,E,
Hungary,97,Total population,4104,2007,10024,E,
Hungary,97,Total population,4104,2012,9870,E,
Hungary,97,Total population,4104,2017,9722,E,
Iceland,99,Total population,4104,1962,182.7,E,
Iceland,99,Total population,4104,1967,197.4,E,
Iceland,99,Total population,4104,1972,209.9,E,
Iceland,99,Total population,4104,1977,222.3,E,
Iceland,99,Total population,4104,1982,233.3,E,
Iceland,99,Total population,4104,1987,247.1,E,
Iceland,99,Total population,4104,1992,260.2,E,
Iceland,99,Total population,4104,1997,272.7,E,
Iceland,99,Total population,4104,2002,285.3,E,
Iceland,99,Total population,4104,2007,305.2,E,
Iceland,99,Total population,4104,2012,325.5,E,
Iceland,99,Total population,4104,2017,335,E,
India,100,Total population,4104,1962,467853,E,
India,100,Total population,4104,1967,518890,E,
India,100,Total population,4104,1972,579412,E,
India,100,Total population,4104,1977,650485,E,
India,100,Total population,4104,1982,729868,E,
India,100,Total population,4104,1987,816793,E,
India,100,Total population,4104,1992,906021,E,
India,100,Total population,4104,1997,997405,E,
India,100,Total population,4104,2002,1089807,E,
India,100,Total population,4104,2007,1179681,E,
India,100,Total population,4104,2012,1263066,E,
India,100,Total population,4104,2017,1339180,E,
Indonesia,101,Total population,4104,1962,92558,E,
Indonesia,101,Total population,4104,1967,105907,E,
Indonesia,101,Total population,4104,1972,121060,E,
Indonesia,101,Total population,4104,1977,137322,E,
Indonesia,101,Total population,4104,1982,154506,E,
Indonesia,101,Total population,4104,1987,171729,E,
Indonesia,101,Total population,4104,1992,187766,E,
Indonesia,101,Total population,4104,1997,202826,E,
Indonesia,101,Total population,4104,2002,217508,E,
Indonesia,101,Total population,4104,2007,232989,E,
Indonesia,101,Total population,4104,2012,248883,E,
Indonesia,101,Total population,4104,2017,263991,E,
Iran (Islamic Republic of),102,Total population,4104,1962,23071,E,
Iran (Islamic Republic of),102,Total population,4104,1967,26318,E,
Iran (Islamic Republic of),102,Total population,4104,1972,30074,E,
Iran (Islamic Republic of),102,Total population,4104,1977,34811,E,
Iran (Islamic Republic of),102,Total population,4104,1982,41883,E,
Iran (Islamic Republic of),102,Total population,4104,1987,410497,E,
Iran (Islamic Republic of),102,Total population,4104,1992,58261,E,
Iran (Islamic Republic of),102,Total population,4104,1997,62711,E,
Iran (Islamic Republic of),102,Total population,4104,2002,67983,E,
Iran (Islamic Republic of),102,Total population,4104,2007,72031,E,
Iran (Islamic Republic of),102,Total population,4104,2012,76454,E,
Iran (Islamic Republic of),102,Total population,4104,2017,81163,E,
Iraq,103,Total population,4104,1962,7674,E,
Iraq,103,Total population,4104,1967,8947,E,
Iraq,103,Total population,4104,1972,10600,E,
Iraq,103,Total population,4104,1977,12461,E,
Iraq,103,Total population,4104,1982,14438,E,
Iraq,103,Total population,4104,1987,16290,E,
Iraq,103,Total population,4104,1992,18458,E,
Iraq,103,Total population,4104,1997,21509,E,
Iraq,103,Total population,4104,2002,24939,E,
Iraq,103,Total population,4104,2007,28390,E,
Iraq,103,Total population,4104,2012,32777,E,
Iraq,103,Total population,4104,2017,38275,E,
Ireland,104,Total population,4104,1962,2825,E,
Ireland,104,Total population,4104,1967,2885,E,
Ireland,104,Total population,4104,1972,3030,E,
Ireland,104,Total population,4104,1977,3291,E,
Ireland,104,Total population,4104,1982,3505,E,
Ireland,104,Total population,4104,1987,3572,E,
Ireland,104,Total population,4104,1992,3589,E,
Ireland,104,Total population,4104,1997,3712,E,
Ireland,104,Total population,4104,2002,3976,E,
Ireland,104,Total population,4104,2007,4398,E,
Ireland,104,Total population,4104,2012,4678,E,
Ireland,104,Total population,4104,2017,4762,E,
Israel,105,Total population,4104,1962,2264,E,
Israel,105,Total population,4104,1967,2653,E,
Israel,105,Total population,4104,1972,3034,E,
Israel,105,Total population,4104,1977,3514,E,
Israel,105,Total population,4104,1982,3883,E,
Israel,105,Total population,4104,1987,4216,E,
Israel,105,Total population,4104,1992,4809,E,
Israel,105,Total population,4104,1997,5632,E,
Israel,105,Total population,4104,2002,6239,E,
Israel,105,Total population,4104,2007,6923,E,
Israel,105,Total population,4104,2012,7699,E,
Israel,105,Total population,4104,2017,8322,E,
Italy,106,Total population,4104,1962,50487,E,
Italy,106,Total population,4104,1967,52488,E,
Italy,106,Total population,4104,1972,54321,E,
Italy,106,Total population,4104,1977,55845,E,
Italy,106,Total population,4104,1982,56717,E,
Italy,106,Total population,4104,1987,57089,E,
Italy,106,Total population,4104,1992,57189,E,
Italy,106,Total population,4104,1997,57185,E,
Italy,106,Total population,4104,2002,57802,E,
Italy,106,Total population,4104,2007,59313,E,
Italy,106,Total population,4104,2012,59734,E,
Italy,106,Total population,4104,2017,59360,E,
Jamaica,109,Total population,4104,1962,1676,E,
Jamaica,109,Total population,4104,1967,1803,E,
Jamaica,109,Total population,4104,1972,1935,E,
Jamaica,109,Total population,4104,1977,2081,E,
Jamaica,109,Total population,4104,1982,2235,E,
Jamaica,109,Total population,4104,1987,2379,E,
Jamaica,109,Total population,4104,1992,2465,E,
Jamaica,109,Total population,4104,1997,2587,E,
Jamaica,109,Total population,4104,2002,2695,E,
Jamaica,109,Total population,4104,2007,2775,E,
Jamaica,109,Total population,4104,2012,2841,E,
Jamaica,109,Total population,4104,2017,2890,E,
Japan,110,Total population,4104,1962,95459,E,
Japan,110,Total population,4104,1967,100820,E,
Japan,110,Total population,4104,1972,107977,E,
Japan,110,Total population,4104,1977,114839,E,
Japan,110,Total population,4104,1982,119616,E,
Japan,110,Total population,4104,1987,123083,E,
Japan,110,Total population,4104,1992,125341,E,
Japan,110,Total population,4104,1997,126903,E,
Japan,110,Total population,4104,2002,127903,E,
Japan,110,Total population,4104,2007,128505,E,
Japan,110,Total population,4104,2012,128426,E,
Japan,110,Total population,4104,2017,127484,E,
Jordan,112,Total population,4104,1962,1010,E,
Jordan,112,Total population,4104,1967,1377,E,
Jordan,112,Total population,4104,1972,1881,E,
Jordan,112,Total population,4104,1977,2176,E,
Jordan,112,Total population,4104,1982,2560,E,
Jordan,112,Total population,4104,1987,3128,E,
Jordan,112,Total population,4104,1992,3968,E,
Jordan,112,Total population,4104,1997,4832,E,
Jordan,112,Total population,4104,2002,5287,E,
Jordan,112,Total population,4104,2007,6193,E,
Jordan,112,Total population,4104,2012,7993,E,
Jordan,112,Total population,4104,2017,9702,E,
Kazakhstan,108,Total population,4104,1992,16481,E,
Kazakhstan,108,Total population,4104,1997,15582,E,
Kazakhstan,108,Total population,4104,2002,15106,E,
Kazakhstan,108,Total population,4104,2007,15841,E,
Kazakhstan,108,Total population,4104,2012,16921,E,
Kazakhstan,108,Total population,4104,2017,18204,E,
Kenya,114,Total population,4104,1962,8629,E,
Kenya,114,Total population,4104,1967,10154,E,
Kenya,114,Total population,4104,1972,12083,E,
Kenya,114,Total population,4104,1977,14528,E,
Kenya,114,Total population,4104,1982,17559,E,
Kenya,114,Total population,4104,1987,21119,E,
Kenya,114,Total population,4104,1992,24964,E,
Kenya,114,Total population,4104,1997,28954,E,
Kenya,114,Total population,4104,2002,33214,E,
Kenya,114,Total population,4104,2007,38086,E,
Kenya,114,Total population,4104,2012,43647,E,
Kenya,114,Total population,4104,2017,49700,E,
Kiribati,83,Total population,4104,1962,43.3,E,
Kiribati,83,Total population,4104,1967,48.44,E,
Kiribati,83,Total population,4104,1972,52.82,E,
Kiribati,83,Total population,4104,1977,56.81,E,
Kiribati,83,Total population,4104,1982,60.92,E,
Kiribati,83,Total population,4104,1987,67.26,E,
Kiribati,83,Total population,4104,1992,74.77,E,
Kiribati,83,Total population,4104,1997,80.18,E,
Kiribati,83,Total population,4104,2002,87.34,E,
Kiribati,83,Total population,4104,2007,96.31,E,
Kiribati,83,Total population,4104,2012,106.6,E,
Kiribati,83,Total population,4104,2017,116.4,E,
Kuwait,118,Total population,4104,1962,338.3,E,
Kuwait,118,Total population,4104,1967,579,E,
Kuwait,118,Total population,4104,1972,854.6,E,
Kuwait,118,Total population,4104,1977,1157,E,
Kuwait,118,Total population,4104,1982,14104,E,
Kuwait,118,Total population,4104,1987,1943,E,
Kuwait,118,Total population,4104,1992,1917,E,
Kuwait,118,Total population,4104,1997,1715,E,
Kuwait,118,Total population,4104,2002,2144,E,
Kuwait,118,Total population,4104,2007,2503,E,
Kuwait,118,Total population,4104,2012,3396,E,
Kuwait,118,Total population,4104,2017,4137,E,
Kyrgyzstan,113,Total population,4104,1992,4454,E,
Kyrgyzstan,113,Total population,4104,1997,4706,E,
Kyrgyzstan,113,Total population,4104,2002,4991,E,
Kyrgyzstan,113,Total population,4104,2007,5190,E,
Kyrgyzstan,113,Total population,4104,2012,5594,E,
Kyrgyzstan,113,Total population,4104,2017,6045,E,
Lao People's Democratic Republic,120,Total population,4104,1962,2221,E,
Lao People's Democratic Republic,120,Total population,4104,1967,2497,E,
Lao People's Democratic Republic,120,Total population,4104,1972,2841,E,
Lao People's Democratic Republic,120,Total population,4104,1977,3136,E,
Lao People's Democratic Republic,120,Total population,4104,1982,3401,E,
Lao People's Democratic Republic,120,Total population,4104,1987,3905,E,
Lao People's Democratic Republic,120,Total population,4104,1992,4502,E,
Lao People's Democratic Republic,120,Total population,4104,1997,5057,E,
Lao People's Democratic Republic,120,Total population,4104,2002,5497,E,
Lao People's Democratic Republic,120,Total population,4104,2007,5950,E,
Lao People's Democratic Republic,120,Total population,4104,2012,6415,E,
Lao People's Democratic Republic,120,Total population,4104,2017,6858,E,
Latvia,119,Total population,4104,1992,2620,E,
Latvia,119,Total population,4104,1997,2453,E,
Latvia,119,Total population,4104,2002,2332,E,
Latvia,119,Total population,4104,2007,2199,E,
Latvia,119,Total population,4104,2012,2066,E,
Latvia,119,Total population,4104,2017,1950,E,
Lebanon,121,Total population,4104,1962,1925,E,
Lebanon,121,Total population,4104,1967,2175,E,
Lebanon,121,Total population,4104,1972,2417,E,
Lebanon,121,Total population,4104,1977,2606,E,
Lebanon,121,Total population,4104,1982,2632,E,
Lebanon,121,Total population,4104,1987,2672,E,
Lebanon,121,Total population,4104,1992,2822,E,
Lebanon,121,Total population,4104,1997,3093,E,
Lebanon,121,Total population,4104,2002,3523,E,
Lebanon,121,Total population,4104,2007,4086,E,
Lebanon,121,Total population,4104,2012,4916,E,
Lebanon,121,Total population,4104,2017,6082,E,
Lesotho,122,Total population,4104,1962,882.2,E,
Lesotho,122,Total population,4104,1967,971.5,E,
Lesotho,122,Total population,4104,1972,1076,E,
Lesotho,122,Total population,4104,1977,1211,E,
Lesotho,122,Total population,4104,1982,1377,E,
Lesotho,122,Total population,4104,1987,1525,E,
Lesotho,122,Total population,4104,1992,1667,E,
Lesotho,122,Total population,4104,1997,1810,E,
Lesotho,122,Total population,4104,2002,1902,E,
Lesotho,122,Total population,4104,2007,1982,E,
Lesotho,122,Total population,4104,2012,2090,E,
Lesotho,122,Total population,4104,2017,2233,E,
Liberia,123,Total population,4104,1962,1170,E,
Liberia,123,Total population,4104,1967,1314,E,
Liberia,123,Total population,4104,1972,1494,E,
Liberia,123,Total population,4104,1977,1720,E,
Liberia,123,Total population,4104,1982,2032,E,
Liberia,123,Total population,4104,1987,2191,E,
Liberia,123,Total population,4104,1992,2023,E,
Liberia,123,Total population,4104,1997,2358,E,
Liberia,123,Total population,4104,2002,3063,E,
Liberia,123,Total population,4104,2007,3513,E,
Liberia,123,Total population,4104,2012,4182,E,
Liberia,123,Total population,4104,2017,4732,E,
Libya,124,Total population,4104,1962,1551,E,
Libya,124,Total population,4104,1967,1879,E,
Libya,124,Total population,4104,1972,2327,E,
Libya,124,Total population,4104,1977,2866,E,
Libya,124,Total population,4104,1982,3480,E,
Libya,124,Total population,4104,1987,4110,E,
Libya,124,Total population,4104,1992,4651,E,
Libya,124,Total population,4104,1997,41047,E,
Libya,124,Total population,4104,2002,5528,E,
Libya,124,Total population,4104,2007,5970,E,
Libya,124,Total population,4104,2012,6198,E,
Libya,124,Total population,4104,2017,6375,E,
Liechtenstein,125,Total population,4104,1962,17.29,E,
Liechtenstein,125,Total population,4104,1967,19.69,E,
Liechtenstein,125,Total population,4104,1972,22.15,E,
Liechtenstein,125,Total population,4104,1977,24.44,E,
Liechtenstein,125,Total population,4104,1982,26.52,E,
Liechtenstein,125,Total population,4104,1987,27.8,E,
Liechtenstein,125,Total population,4104,1992,29.5,E,
Liechtenstein,125,Total population,4104,1997,31.84,E,
Liechtenstein,125,Total population,4104,2002,34.02,E,
Liechtenstein,125,Total population,4104,2007,35.32,E,
Liechtenstein,125,Total population,4104,2012,36.54,E,
Liechtenstein,125,Total population,4104,2017,37.92,E,
Lithuania,126,Total population,4104,1992,3688,E,
Lithuania,126,Total population,4104,1997,3580,E,
Lithuania,126,Total population,4104,2002,3445,E,
Lithuania,126,Total population,4104,2007,3260,E,
Lithuania,126,Total population,4104,2012,3037,E,
Lithuania,126,Total population,4104,2017,2890,E,
