Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Croatia,98,Total renewable water resources,4188,2017,105.5,I,
Cuba,49,Total renewable water resources,4188,1962,38.12,I,
Cuba,49,Total renewable water resources,4188,1967,38.12,I,
Cuba,49,Total renewable water resources,4188,1972,38.12,I,
Cuba,49,Total renewable water resources,4188,1977,38.12,I,
Cuba,49,Total renewable water resources,4188,1982,38.12,I,
Cuba,49,Total renewable water resources,4188,1987,38.12,I,
Cuba,49,Total renewable water resources,4188,1992,38.12,I,
Cuba,49,Total renewable water resources,4188,1997,38.12,I,
Cuba,49,Total renewable water resources,4188,2002,38.12,I,
Cuba,49,Total renewable water resources,4188,2007,38.12,I,
Cuba,49,Total renewable water resources,4188,2012,38.12,I,
Cuba,49,Total renewable water resources,4188,2017,38.12,I,
Cyprus,50,Total renewable water resources,4188,1962,0.78,I,
Cyprus,50,Total renewable water resources,4188,1967,0.78,I,
Cyprus,50,Total renewable water resources,4188,1972,0.78,I,
Cyprus,50,Total renewable water resources,4188,1977,0.78,I,
Cyprus,50,Total renewable water resources,4188,1982,0.78,I,
Cyprus,50,Total renewable water resources,4188,1987,0.78,I,
Cyprus,50,Total renewable water resources,4188,1992,0.78,I,
Cyprus,50,Total renewable water resources,4188,1997,0.78,I,
Cyprus,50,Total renewable water resources,4188,2002,0.78,I,
Cyprus,50,Total renewable water resources,4188,2007,0.78,I,
Cyprus,50,Total renewable water resources,4188,2012,0.78,I,
Cyprus,50,Total renewable water resources,4188,2017,0.78,I,
Czechia,167,Total renewable water resources,4188,1997,13.15,I,
Czechia,167,Total renewable water resources,4188,2002,13.15,I,
Czechia,167,Total renewable water resources,4188,2007,13.15,I,
Czechia,167,Total renewable water resources,4188,2012,13.15,I,
Czechia,167,Total renewable water resources,4188,2017,13.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,1962,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,1967,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,1972,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,1977,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,1982,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,1987,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,1992,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,1997,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,2002,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,2007,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,2012,77.15,I,
Democratic People's Republic of Korea,116,Total renewable water resources,4188,2017,77.15,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,1962,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,1967,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,1972,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,1977,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,1982,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,1987,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,1992,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,1997,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,2002,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,2007,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,2012,1283,I,
Democratic Republic of the Congo,250,Total renewable water resources,4188,2017,1283,I,
Denmark,54,Total renewable water resources,4188,1962,6,I,
Denmark,54,Total renewable water resources,4188,1967,6,I,
Denmark,54,Total renewable water resources,4188,1972,6,I,
Denmark,54,Total renewable water resources,4188,1977,6,I,
Denmark,54,Total renewable water resources,4188,1982,6,I,
Denmark,54,Total renewable water resources,4188,1987,6,I,
Denmark,54,Total renewable water resources,4188,1992,6,I,
Denmark,54,Total renewable water resources,4188,1997,6,I,
Denmark,54,Total renewable water resources,4188,2002,6,I,
Denmark,54,Total renewable water resources,4188,2007,6,I,
Denmark,54,Total renewable water resources,4188,2012,6,I,
Denmark,54,Total renewable water resources,4188,2017,6,I,
Djibouti,72,Total renewable water resources,4188,1962,0.3,I,
Djibouti,72,Total renewable water resources,4188,1967,0.3,I,
Djibouti,72,Total renewable water resources,4188,1972,0.3,I,
Djibouti,72,Total renewable water resources,4188,1977,0.3,I,
Djibouti,72,Total renewable water resources,4188,1982,0.3,I,
Djibouti,72,Total renewable water resources,4188,1987,0.3,I,
Djibouti,72,Total renewable water resources,4188,1992,0.3,I,
Djibouti,72,Total renewable water resources,4188,1997,0.3,I,
Djibouti,72,Total renewable water resources,4188,2002,0.3,I,
Djibouti,72,Total renewable water resources,4188,2007,0.3,I,
Djibouti,72,Total renewable water resources,4188,2012,0.3,I,
Djibouti,72,Total renewable water resources,4188,2017,0.3,I,
Dominica,55,Total renewable water resources,4188,1962,0.2,I,
Dominica,55,Total renewable water resources,4188,1967,0.2,I,
Dominica,55,Total renewable water resources,4188,1972,0.2,I,
Dominica,55,Total renewable water resources,4188,1977,0.2,I,
Dominica,55,Total renewable water resources,4188,1982,0.2,I,
Dominica,55,Total renewable water resources,4188,1987,0.2,I,
Dominica,55,Total renewable water resources,4188,1992,0.2,I,
Dominica,55,Total renewable water resources,4188,1997,0.2,I,
Dominica,55,Total renewable water resources,4188,2002,0.2,I,
Dominica,55,Total renewable water resources,4188,2007,0.2,I,
Dominica,55,Total renewable water resources,4188,2012,0.2,I,
Dominica,55,Total renewable water resources,4188,2017,0.2,I,
Dominican Republic,56,Total renewable water resources,4188,1962,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,1967,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,1972,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,1977,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,1982,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,1987,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,1992,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,1997,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,2002,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,2007,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,2012,23.5,I,
Dominican Republic,56,Total renewable water resources,4188,2017,23.5,I,
Ecuador,58,Total renewable water resources,4188,1962,442.4,,
Ecuador,58,Total renewable water resources,4188,1967,442.4,,
Ecuador,58,Total renewable water resources,4188,1972,442.4,,
Ecuador,58,Total renewable water resources,4188,1977,442.4,,
Ecuador,58,Total renewable water resources,4188,1982,442.4,,
Ecuador,58,Total renewable water resources,4188,1987,442.4,,
Ecuador,58,Total renewable water resources,4188,1992,442.4,,
Ecuador,58,Total renewable water resources,4188,1997,442.4,,
Ecuador,58,Total renewable water resources,4188,2002,442.4,,
Ecuador,58,Total renewable water resources,4188,2007,442.4,,
Ecuador,58,Total renewable water resources,4188,2012,442.4,,
Ecuador,58,Total renewable water resources,4188,2017,442.4,,
Egypt,59,Total renewable water resources,4188,1962,57.5,,
Egypt,59,Total renewable water resources,4188,1967,57.5,,
Egypt,59,Total renewable water resources,4188,1972,57.5,,
Egypt,59,Total renewable water resources,4188,1977,57.5,,
Egypt,59,Total renewable water resources,4188,1982,57.5,,
Egypt,59,Total renewable water resources,4188,1987,57.5,,
Egypt,59,Total renewable water resources,4188,1992,57.5,,
Egypt,59,Total renewable water resources,4188,1997,57.5,,
Egypt,59,Total renewable water resources,4188,2002,57.5,,
Egypt,59,Total renewable water resources,4188,2007,57.5,,
Egypt,59,Total renewable water resources,4188,2012,57.5,,
Egypt,59,Total renewable water resources,4188,2017,57.5,,
El Salvador,60,Total renewable water resources,4188,1962,26.27,,
El Salvador,60,Total renewable water resources,4188,1967,26.27,,
El Salvador,60,Total renewable water resources,4188,1972,26.27,,
El Salvador,60,Total renewable water resources,4188,1977,26.27,,
El Salvador,60,Total renewable water resources,4188,1982,26.27,,
El Salvador,60,Total renewable water resources,4188,1987,26.27,,
El Salvador,60,Total renewable water resources,4188,1992,26.27,,
El Salvador,60,Total renewable water resources,4188,1997,26.27,,
El Salvador,60,Total renewable water resources,4188,2002,26.27,,
El Salvador,60,Total renewable water resources,4188,2007,26.27,,
El Salvador,60,Total renewable water resources,4188,2012,26.27,,
El Salvador,60,Total renewable water resources,4188,2017,26.27,,
Equatorial Guinea,61,Total renewable water resources,4188,1962,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,1967,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,1972,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,1977,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,1982,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,1987,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,1992,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,1997,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,2002,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,2007,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,2012,26,I,
Equatorial Guinea,61,Total renewable water resources,4188,2017,26,I,
Eritrea,178,Total renewable water resources,4188,1997,7.315,I,
Eritrea,178,Total renewable water resources,4188,2002,7.315,I,
Eritrea,178,Total renewable water resources,4188,2007,7.315,I,
Eritrea,178,Total renewable water resources,4188,2012,7.315,I,
Eritrea,178,Total renewable water resources,4188,2017,7.315,I,
Estonia,63,Total renewable water resources,4188,1992,12.81,I,
Estonia,63,Total renewable water resources,4188,1997,12.81,I,
Estonia,63,Total renewable water resources,4188,2002,12.81,I,
Estonia,63,Total renewable water resources,4188,2007,12.81,I,
Estonia,63,Total renewable water resources,4188,2012,12.81,I,
Estonia,63,Total renewable water resources,4188,2017,12.81,I,
Eswatini,209,Total renewable water resources,4188,1962,4.51,I,
Eswatini,209,Total renewable water resources,4188,1967,4.51,I,
Eswatini,209,Total renewable water resources,4188,1972,4.51,I,
Eswatini,209,Total renewable water resources,4188,1977,4.51,I,
Eswatini,209,Total renewable water resources,4188,1982,4.51,I,
Eswatini,209,Total renewable water resources,4188,1987,4.51,I,
Eswatini,209,Total renewable water resources,4188,1992,4.51,I,
Eswatini,209,Total renewable water resources,4188,1997,4.51,I,
Eswatini,209,Total renewable water resources,4188,2002,4.51,I,
Eswatini,209,Total renewable water resources,4188,2007,4.51,I,
Eswatini,209,Total renewable water resources,4188,2012,4.51,I,
Eswatini,209,Total renewable water resources,4188,2017,4.51,I,
Ethiopia,238,Total renewable water resources,4188,1997,122,I,
Ethiopia,238,Total renewable water resources,4188,2002,122,I,
Ethiopia,238,Total renewable water resources,4188,2007,122,I,
Ethiopia,238,Total renewable water resources,4188,2012,122,I,
Ethiopia,238,Total renewable water resources,4188,2017,122,I,
Fiji,66,Total renewable water resources,4188,1962,28.55,K,
Fiji,66,Total renewable water resources,4188,1967,28.55,K,
Fiji,66,Total renewable water resources,4188,1972,28.55,K,
Fiji,66,Total renewable water resources,4188,1977,28.55,K,
Fiji,66,Total renewable water resources,4188,1982,28.55,K,
Fiji,66,Total renewable water resources,4188,1987,28.55,K,
Fiji,66,Total renewable water resources,4188,1992,28.55,K,
Fiji,66,Total renewable water resources,4188,1997,28.55,K,
Fiji,66,Total renewable water resources,4188,2002,28.55,K,
Fiji,66,Total renewable water resources,4188,2007,28.55,K,
Fiji,66,Total renewable water resources,4188,2012,28.55,K,
Fiji,66,Total renewable water resources,4188,2017,28.55,K,
Finland,67,Total renewable water resources,4188,1962,110,I,
Finland,67,Total renewable water resources,4188,1967,110,I,
Finland,67,Total renewable water resources,4188,1972,110,I,
Finland,67,Total renewable water resources,4188,1977,110,I,
Finland,67,Total renewable water resources,4188,1982,110,I,
Finland,67,Total renewable water resources,4188,1987,110,I,
Finland,67,Total renewable water resources,4188,1992,110,I,
Finland,67,Total renewable water resources,4188,1997,110,I,
Finland,67,Total renewable water resources,4188,2002,110,I,
Finland,67,Total renewable water resources,4188,2007,110,I,
Finland,67,Total renewable water resources,4188,2012,110,I,
Finland,67,Total renewable water resources,4188,2017,110,I,
France,68,Total renewable water resources,4188,1962,211,I,
France,68,Total renewable water resources,4188,1967,211,I,
France,68,Total renewable water resources,4188,1972,211,I,
France,68,Total renewable water resources,4188,1977,211,I,
France,68,Total renewable water resources,4188,1982,211,I,
France,68,Total renewable water resources,4188,1987,211,I,
France,68,Total renewable water resources,4188,1992,211,I,
France,68,Total renewable water resources,4188,1997,211,I,
France,68,Total renewable water resources,4188,2002,211,I,
France,68,Total renewable water resources,4188,2007,211,I,
France,68,Total renewable water resources,4188,2012,211,I,
France,68,Total renewable water resources,4188,2017,211,I,
Gabon,74,Total renewable water resources,4188,1962,166,I,
Gabon,74,Total renewable water resources,4188,1967,166,I,
Gabon,74,Total renewable water resources,4188,1972,166,I,
Gabon,74,Total renewable water resources,4188,1977,166,I,
Gabon,74,Total renewable water resources,4188,1982,166,I,
Gabon,74,Total renewable water resources,4188,1987,166,I,
Gabon,74,Total renewable water resources,4188,1992,166,I,
Gabon,74,Total renewable water resources,4188,1997,166,I,
Gabon,74,Total renewable water resources,4188,2002,166,I,
Gabon,74,Total renewable water resources,4188,2007,166,I,
Gabon,74,Total renewable water resources,4188,2012,166,I,
Gabon,74,Total renewable water resources,4188,2017,166,I,
Gambia,75,Total renewable water resources,4188,1962,8,I,
Gambia,75,Total renewable water resources,4188,1967,8,I,
Gambia,75,Total renewable water resources,4188,1972,8,I,
Gambia,75,Total renewable water resources,4188,1977,8,I,
Gambia,75,Total renewable water resources,4188,1982,8,I,
Gambia,75,Total renewable water resources,4188,1987,8,I,
Gambia,75,Total renewable water resources,4188,1992,8,I,
Gambia,75,Total renewable water resources,4188,1997,8,I,
Gambia,75,Total renewable water resources,4188,2002,8,I,
Gambia,75,Total renewable water resources,4188,2007,8,I,
Gambia,75,Total renewable water resources,4188,2012,8,I,
Gambia,75,Total renewable water resources,4188,2017,8,I,
Georgia,73,Total renewable water resources,4188,1992,63.33,I,
Georgia,73,Total renewable water resources,4188,1997,63.33,I,
Georgia,73,Total renewable water resources,4188,2002,63.33,I,
Georgia,73,Total renewable water resources,4188,2007,63.33,I,
Georgia,73,Total renewable water resources,4188,2012,63.33,I,
Georgia,73,Total renewable water resources,4188,2017,63.33,I,
Germany,79,Total renewable water resources,4188,1962,154,I,
Germany,79,Total renewable water resources,4188,1967,154,I,
Germany,79,Total renewable water resources,4188,1972,154,I,
Germany,79,Total renewable water resources,4188,1977,154,I,
Germany,79,Total renewable water resources,4188,1982,154,I,
Germany,79,Total renewable water resources,4188,1987,154,I,
Germany,79,Total renewable water resources,4188,1992,154,I,
Germany,79,Total renewable water resources,4188,1997,154,I,
Germany,79,Total renewable water resources,4188,2002,154,I,
Germany,79,Total renewable water resources,4188,2007,154,I,
Germany,79,Total renewable water resources,4188,2012,154,I,
Germany,79,Total renewable water resources,4188,2017,154,I,
Ghana,81,Total renewable water resources,4188,1962,56.2,I,
Ghana,81,Total renewable water resources,4188,1967,56.2,I,
Ghana,81,Total renewable water resources,4188,1972,56.2,I,
Ghana,81,Total renewable water resources,4188,1977,56.2,I,
Ghana,81,Total renewable water resources,4188,1982,56.2,I,
Ghana,81,Total renewable water resources,4188,1987,56.2,I,
Ghana,81,Total renewable water resources,4188,1992,56.2,I,
Ghana,81,Total renewable water resources,4188,1997,56.2,I,
Ghana,81,Total renewable water resources,4188,2002,56.2,I,
Ghana,81,Total renewable water resources,4188,2007,56.2,I,
Ghana,81,Total renewable water resources,4188,2012,56.2,I,
Ghana,81,Total renewable water resources,4188,2017,56.2,I,
Greece,84,Total renewable water resources,4188,1962,68.4,I,
Greece,84,Total renewable water resources,4188,1967,68.4,I,
Greece,84,Total renewable water resources,4188,1972,68.4,I,
Greece,84,Total renewable water resources,4188,1977,68.4,I,
Greece,84,Total renewable water resources,4188,1982,68.4,I,
Greece,84,Total renewable water resources,4188,1987,68.4,I,
Greece,84,Total renewable water resources,4188,1992,68.4,I,
Greece,84,Total renewable water resources,4188,1997,68.4,I,
Greece,84,Total renewable water resources,4188,2002,68.4,I,
Greece,84,Total renewable water resources,4188,2007,68.4,I,
Greece,84,Total renewable water resources,4188,2012,68.4,I,
Greece,84,Total renewable water resources,4188,2017,68.4,I,
Grenada,86,Total renewable water resources,4188,1962,0.2,I,
Grenada,86,Total renewable water resources,4188,1967,0.2,I,
Grenada,86,Total renewable water resources,4188,1972,0.2,I,
Grenada,86,Total renewable water resources,4188,1977,0.2,I,
Grenada,86,Total renewable water resources,4188,1982,0.2,I,
Grenada,86,Total renewable water resources,4188,1987,0.2,I,
Grenada,86,Total renewable water resources,4188,1992,0.2,I,
Grenada,86,Total renewable water resources,4188,1997,0.2,I,
Grenada,86,Total renewable water resources,4188,2002,0.2,I,
Grenada,86,Total renewable water resources,4188,2007,0.2,I,
Grenada,86,Total renewable water resources,4188,2012,0.2,I,
Grenada,86,Total renewable water resources,4188,2017,0.2,I,
Guatemala,89,Total renewable water resources,4188,1962,127.9,,
Guatemala,89,Total renewable water resources,4188,1967,127.9,,
Guatemala,89,Total renewable water resources,4188,1972,127.9,,
Guatemala,89,Total renewable water resources,4188,1977,127.9,,
Guatemala,89,Total renewable water resources,4188,1982,127.9,,
Guatemala,89,Total renewable water resources,4188,1987,127.9,,
Guatemala,89,Total renewable water resources,4188,1992,127.9,,
Guatemala,89,Total renewable water resources,4188,1997,127.9,,
Guatemala,89,Total renewable water resources,4188,2002,127.9,,
Guatemala,89,Total renewable water resources,4188,2007,127.9,,
Guatemala,89,Total renewable water resources,4188,2012,127.9,,
Guatemala,89,Total renewable water resources,4188,2017,127.9,,
Guinea,90,Total renewable water resources,4188,1962,226,I,
Guinea,90,Total renewable water resources,4188,1967,226,I,
Guinea,90,Total renewable water resources,4188,1972,226,I,
Guinea,90,Total renewable water resources,4188,1977,226,I,
Guinea,90,Total renewable water resources,4188,1982,226,I,
Guinea,90,Total renewable water resources,4188,1987,226,I,
Guinea,90,Total renewable water resources,4188,1992,226,I,
Guinea,90,Total renewable water resources,4188,1997,226,I,
Guinea,90,Total renewable water resources,4188,2002,226,I,
Guinea,90,Total renewable water resources,4188,2007,226,I,
Guinea,90,Total renewable water resources,4188,2012,226,I,
Guinea,90,Total renewable water resources,4188,2017,226,I,
Guinea-Bissau,175,Total renewable water resources,4188,1962,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,1967,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,1972,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,1977,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,1982,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,1987,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,1992,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,1997,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,2002,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,2007,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,2012,31.4,I,
Guinea-Bissau,175,Total renewable water resources,4188,2017,31.4,I,
Guyana,91,Total renewable water resources,4188,1962,271,,
Guyana,91,Total renewable water resources,4188,1967,271,,
Guyana,91,Total renewable water resources,4188,1972,271,,
Guyana,91,Total renewable water resources,4188,1977,271,,
Guyana,91,Total renewable water resources,4188,1982,271,,
Guyana,91,Total renewable water resources,4188,1987,271,,
Guyana,91,Total renewable water resources,4188,1992,271,,
Guyana,91,Total renewable water resources,4188,1997,271,,
Guyana,91,Total renewable water resources,4188,2002,271,,
Guyana,91,Total renewable water resources,4188,2007,271,,
Guyana,91,Total renewable water resources,4188,2012,271,,
Guyana,91,Total renewable water resources,4188,2017,271,,
Haiti,93,Total renewable water resources,4188,1962,14.03,,
Haiti,93,Total renewable water resources,4188,1967,14.03,,
Haiti,93,Total renewable water resources,4188,1972,14.03,,
Haiti,93,Total renewable water resources,4188,1977,14.03,,
Haiti,93,Total renewable water resources,4188,1982,14.03,,
Haiti,93,Total renewable water resources,4188,1987,14.03,,
Haiti,93,Total renewable water resources,4188,1992,14.03,,
Haiti,93,Total renewable water resources,4188,1997,14.03,,
Haiti,93,Total renewable water resources,4188,2002,14.03,,
Haiti,93,Total renewable water resources,4188,2007,14.03,,
Haiti,93,Total renewable water resources,4188,2012,14.03,,
Haiti,93,Total renewable water resources,4188,2017,14.03,,
Honduras,95,Total renewable water resources,4188,1962,92.16,,
Honduras,95,Total renewable water resources,4188,1967,92.16,,
Honduras,95,Total renewable water resources,4188,1972,92.16,,
Honduras,95,Total renewable water resources,4188,1977,92.16,,
Honduras,95,Total renewable water resources,4188,1982,92.16,,
Honduras,95,Total renewable water resources,4188,1987,92.16,,
Honduras,95,Total renewable water resources,4188,1992,92.16,,
Honduras,95,Total renewable water resources,4188,1997,92.16,,
Honduras,95,Total renewable water resources,4188,2002,92.16,,
Honduras,95,Total renewable water resources,4188,2007,92.16,,
Honduras,95,Total renewable water resources,4188,2012,92.16,,
Honduras,95,Total renewable water resources,4188,2017,92.16,,
Hungary,97,Total renewable water resources,4188,1962,104,I,
Hungary,97,Total renewable water resources,4188,1967,104,I,
Hungary,97,Total renewable water resources,4188,1972,104,I,
Hungary,97,Total renewable water resources,4188,1977,104,I,
Hungary,97,Total renewable water resources,4188,1982,104,I,
Hungary,97,Total renewable water resources,4188,1987,104,I,
Hungary,97,Total renewable water resources,4188,1992,104,I,
Hungary,97,Total renewable water resources,4188,1997,104,I,
Hungary,97,Total renewable water resources,4188,2002,104,I,
Hungary,97,Total renewable water resources,4188,2007,104,I,
Hungary,97,Total renewable water resources,4188,2012,104,I,
Hungary,97,Total renewable water resources,4188,2017,104,I,
Iceland,99,Total renewable water resources,4188,1962,170,,
Iceland,99,Total renewable water resources,4188,1967,170,,
Iceland,99,Total renewable water resources,4188,1972,170,,
Iceland,99,Total renewable water resources,4188,1977,170,,
Iceland,99,Total renewable water resources,4188,1982,170,,
Iceland,99,Total renewable water resources,4188,1987,170,,
Iceland,99,Total renewable water resources,4188,1992,170,,
Iceland,99,Total renewable water resources,4188,1997,170,,
Iceland,99,Total renewable water resources,4188,2002,170,,
Iceland,99,Total renewable water resources,4188,2007,170,,
Iceland,99,Total renewable water resources,4188,2012,170,,
Iceland,99,Total renewable water resources,4188,2017,170,,
India,100,Total renewable water resources,4188,1962,1911,I,
India,100,Total renewable water resources,4188,1967,1911,I,
India,100,Total renewable water resources,4188,1972,1911,I,
India,100,Total renewable water resources,4188,1977,1911,I,
India,100,Total renewable water resources,4188,1982,1911,I,
India,100,Total renewable water resources,4188,1987,1911,I,
India,100,Total renewable water resources,4188,1992,1911,I,
India,100,Total renewable water resources,4188,1997,1911,I,
India,100,Total renewable water resources,4188,2002,1911,I,
India,100,Total renewable water resources,4188,2007,1911,I,
India,100,Total renewable water resources,4188,2012,1911,I,
India,100,Total renewable water resources,4188,2017,1911,I,
Indonesia,101,Total renewable water resources,4188,1962,2019,,
Indonesia,101,Total renewable water resources,4188,1967,2019,,
Indonesia,101,Total renewable water resources,4188,1972,2019,,
Indonesia,101,Total renewable water resources,4188,1977,2019,,
Indonesia,101,Total renewable water resources,4188,1982,2019,,
Indonesia,101,Total renewable water resources,4188,1987,2019,,
Indonesia,101,Total renewable water resources,4188,1992,2019,,
Indonesia,101,Total renewable water resources,4188,1997,2019,,
Indonesia,101,Total renewable water resources,4188,2002,2019,,
Indonesia,101,Total renewable water resources,4188,2007,2019,,
Indonesia,101,Total renewable water resources,4188,2012,2019,,
Indonesia,101,Total renewable water resources,4188,2017,2019,,
Iran (Islamic Republic of),102,Total renewable water resources,4188,1962,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,1967,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,1972,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,1977,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,1982,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,1987,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,1992,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,1997,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,2002,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,2007,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,2012,137,I,
Iran (Islamic Republic of),102,Total renewable water resources,4188,2017,137,I,
Iraq,103,Total renewable water resources,4188,1962,89.86,I,
Iraq,103,Total renewable water resources,4188,1967,89.86,I,
Iraq,103,Total renewable water resources,4188,1972,89.86,I,
Iraq,103,Total renewable water resources,4188,1977,89.86,I,
Iraq,103,Total renewable water resources,4188,1982,89.86,I,
Iraq,103,Total renewable water resources,4188,1987,89.86,I,
Iraq,103,Total renewable water resources,4188,1992,89.86,I,
Iraq,103,Total renewable water resources,4188,1997,89.86,I,
Iraq,103,Total renewable water resources,4188,2002,89.86,I,
Iraq,103,Total renewable water resources,4188,2007,89.86,I,
Iraq,103,Total renewable water resources,4188,2012,89.86,I,
Iraq,103,Total renewable water resources,4188,2017,89.86,I,
Ireland,104,Total renewable water resources,4188,1962,52,,
Ireland,104,Total renewable water resources,4188,1967,52,,
Ireland,104,Total renewable water resources,4188,1972,52,,
Ireland,104,Total renewable water resources,4188,1977,52,,
Ireland,104,Total renewable water resources,4188,1982,52,,
Ireland,104,Total renewable water resources,4188,1987,52,,
Ireland,104,Total renewable water resources,4188,1992,52,,
Ireland,104,Total renewable water resources,4188,1997,52,,
Ireland,104,Total renewable water resources,4188,2002,52,,
Ireland,104,Total renewable water resources,4188,2007,52,,
Ireland,104,Total renewable water resources,4188,2012,52,,
Ireland,104,Total renewable water resources,4188,2017,52,,
Israel,105,Total renewable water resources,4188,1962,1.78,I,
Israel,105,Total renewable water resources,4188,1967,1.78,I,
Israel,105,Total renewable water resources,4188,1972,1.78,I,
Israel,105,Total renewable water resources,4188,1977,1.78,I,
Israel,105,Total renewable water resources,4188,1982,1.78,I,
Israel,105,Total renewable water resources,4188,1987,1.78,I,
Israel,105,Total renewable water resources,4188,1992,1.78,I,
Israel,105,Total renewable water resources,4188,1997,1.78,I,
Israel,105,Total renewable water resources,4188,2002,1.78,I,
Israel,105,Total renewable water resources,4188,2007,1.78,I,
Israel,105,Total renewable water resources,4188,2012,1.78,I,
Israel,105,Total renewable water resources,4188,2017,1.78,I,
Italy,106,Total renewable water resources,4188,1962,191.3,,
Italy,106,Total renewable water resources,4188,1967,191.3,,
Italy,106,Total renewable water resources,4188,1972,191.3,,
Italy,106,Total renewable water resources,4188,1977,191.3,,
Italy,106,Total renewable water resources,4188,1982,191.3,,
Italy,106,Total renewable water resources,4188,1987,191.3,,
Italy,106,Total renewable water resources,4188,1992,191.3,,
Italy,106,Total renewable water resources,4188,1997,191.3,,
Italy,106,Total renewable water resources,4188,2002,191.3,,
Italy,106,Total renewable water resources,4188,2007,191.3,,
Italy,106,Total renewable water resources,4188,2012,191.3,,
Italy,106,Total renewable water resources,4188,2017,191.3,,
Jamaica,109,Total renewable water resources,4188,1962,10.82,I,
Jamaica,109,Total renewable water resources,4188,1967,10.82,I,
Jamaica,109,Total renewable water resources,4188,1972,10.82,I,
Jamaica,109,Total renewable water resources,4188,1977,10.82,I,
Jamaica,109,Total renewable water resources,4188,1982,10.82,I,
Jamaica,109,Total renewable water resources,4188,1987,10.82,I,
Jamaica,109,Total renewable water resources,4188,1992,10.82,I,
Jamaica,109,Total renewable water resources,4188,1997,10.82,I,
Jamaica,109,Total renewable water resources,4188,2002,10.82,I,
Jamaica,109,Total renewable water resources,4188,2007,10.82,I,
Jamaica,109,Total renewable water resources,4188,2012,10.82,I,
